r [m]	R_1(r) [∛(1/m)] 		R_2(r) [∛(1/m)] 		R_3(r) [∛(1/m)] 		R_4(r) [∛(1/m)] 		R_5(r) [∛(1/m)] 		R_6(r) [∛(1/m)] 		R_7(r) [∛(1/m)] 		R_8(r) [∛(1/m)] 		R_9(r) [∛(1/m)] 		R_10(r) [∛(1/m)] 		R_11(r) [∛(1/m)] 		R_12(r) [∛(1/m)] 		R_13(r) [∛(1/m)] 		R_14(r) [∛(1/m)] 		R_15(r) [∛(1/m)] 		R_16(r) [∛(1/m)] 		R_17(r) [∛(1/m)] 		R_18(r) [∛(1/m)] 		R_19(r) [∛(1/m)] 		R_20(r) [∛(1/m)] 	
 -4.60072005e+14  7.35222048e+14 -5.95055755e+14  7.79125609e+14]
3.705703E-10 [ 1.21292688e+14  4.53474235e+14 -4.55861522e+14  4.95654784e+14
  5.32382577e+14 -2.44885752e+14  5.96902649e+14  6.30416918e+14
 -4.28742409e+14  6.48431710e+14 -6.07502035e+14  6.92111396e+14
 -6.57156954e+14  7.04963648e+14 -4.55119707e+14  7.29893029e+14
 -4.59157529e+14  7.33954995e+14 -5.93721884e+14  7.77535190e+14]
3.705873E-10 [ 1.21292817e+14  4.53469471e+14 -4.55846833e+14  4.95623192e+14
  5.32326193e+14 -2.44819198e+14  5.96765602e+14  6.30227186e+14
 -4.28516921e+14  6.48101689e+14 -6.07090166e+14  6.91602939e+14
 -6.56538737e+14  7.04227611e+14 -4.54396935e+14  7.28887249e+14
 -4.58202896e+14  7.32632397e+14 -5.92329673e+14  7.75875350e+14]
3.706045E-10 [ 1.21292952e+14  4.53464499e+14 -4.55831500e+14  4.95590211e+14
  5.32267334e+14 -2.44749726e+14  5.96622548e+14  6.30029144e+14
 -4.28281570e+14  6.47757243e+14 -6.06660318e+14  6.91072314e+14
 -6.55893609e+14  7.03459583e+14 -4.53642814e+14  7.27837912e+14
 -4.57207016e+14  7.31252755e+14 -5.90877563e+14  7.74144250e+14]
3.706220E-10 [ 1.21293092e+14  4.53459311e+14 -4.55815502e+14  4.95555805e+14
  5.32205930e+14 -2.44677254e+14  5.96473317e+14  6.29822559e+14
 -4.28036079e+14  6.47397971e+14 -6.06211994e+14  6.90518911e+14
 -6.55220832e+14  7.02658692e+14 -4.52856496e+14  7.26743845e+14
 -4.56168790e+14  7.29814563e+14 -5.89363986e+14  7.72340040e+14]
3.706398E-10 [ 1.21293238e+14  4.53453901e+14 -4.55798822e+14  4.95519932e+14
  5.32141911e+14 -2.44601698e+14  5.96317738e+14  6.29607194e+14
 -4.27780172e+14  6.47023468e+14 -6.05744691e+14  6.89942111e+14
 -6.54519662e+14  7.01824060e+14 -4.52037124e+14  7.25603870e+14
 -4.55087112e+14  7.28316303e+14 -5.87787364e+14  7.70460861e+14]
3.706577E-10 [ 1.21293390e+14  4.53448265e+14 -4.55781442e+14  4.95482552e+14
  5.32075205e+14 -2.44522976e+14  5.96155639e+14  6.29382812e+14
 -4.27513565e+14  6.46633322e+14 -6.05257899e+14  6.89341291e+14
 -6.53789347e+14  7.00954799e+14 -4.51183839e+14  7.24416798e+14
 -4.53960866e+14  7.26756447e+14 -5.86146111e+14  7.68504848e+14]
3.706760E-10 [ 1.21293549e+14  4.53442394e+14 -4.55763342e+14  4.95443625e+14
  5.32005738e+14 -2.44441000e+14  5.95986844e+14  6.29149170e+14
 -4.27235975e+14  6.46227118e+14 -6.04751106e+14  6.88715822e+14
 -6.53029129e+14  7.00050013e+14 -4.50295770e+14  7.23181430e+14
 -4.52788933e+14  7.25133459e+14 -5.84438634e+14  7.66470125e+14]
3.706944E-10 [ 1.21293714e+14  4.53436284e+14 -4.55744502e+14  4.95403109e+14
  5.31933438e+14 -2.44355685e+14  5.95811176e+14  6.28906025e+14
 -4.26947113e+14  6.45804439e+14 -6.04223792e+14  6.88065067e+14
 -6.52238241e+14  6.99108799e+14 -4.49372042e+14  7.21896562e+14
 -4.51570183e+14  7.23445795e+14 -5.82663334e+14  7.64354815e+14]
3.707131E-10 [ 1.21293885e+14  4.53429928e+14 -4.55724904e+14  4.95360962e+14
  5.31858230e+14 -2.44266945e+14  5.95628456e+14  6.28653131e+14
 -4.26646688e+14  6.45364860e+14 -6.03675433e+14  6.87388386e+14
 -6.51415912e+14  6.98130249e+14 -4.48411773e+14  7.20560979e+14
 -4.50303482e+14  7.21691906e+14 -5.80818605e+14  7.62157032e+14]
3.707321E-10 [ 1.21294064e+14  4.53423319e+14 -4.55704528e+14  4.95317143e+14
  5.31780040e+14 -2.44174690e+14  5.95438503e+14  6.28390237e+14
 -4.26334407e+14  6.44907954e+14 -6.03105500e+14  6.86685130e+14
 -6.50561364e+14  6.97113446e+14 -4.47414076e+14  7.19173462e+14
 -4.48987691e+14  7.19870233e+14 -5.78902836e+14  7.59874890e+14]
3.707513E-10 [ 1.21294249e+14  4.53416451e+14 -4.55683354e+14  4.95271608e+14
  5.31698790e+14 -2.44078832e+14  5.95241134e+14  6.28117092e+14
 -4.26009972e+14  6.44433288e+14 -6.02513460e+14  6.85954649e+14
 -6.49673811e+14  6.96057466e+14 -4.46378057e+14  7.17732783e+14
 -4.47621664e+14  7.17979214e+14 -5.76914415e+14  7.57506498e+14]
3.707707E-10 [ 1.21294442e+14  4.53409318e+14 -4.55661361e+14  4.95224315e+14
  5.31614405e+14 -2.43979280e+14  5.95036163e+14  6.27833441e+14
 -4.25673084e+14  6.43940429e+14 -6.01898775e+14  6.85196282e+14
 -6.48752463e+14  6.94961380e+14 -4.45302818e+14  7.16237709e+14
 -4.46204253e+14  7.16017283e+14 -5.74851725e+14  7.55049968e+14]
3.707904E-10 [ 1.21294642e+14  4.53401912e+14 -4.55638530e+14  4.95175219e+14
  5.31526805e+14 -2.43875943e+14  5.94823404e+14  6.27539027e+14
 -4.25323441e+14  6.43428935e+14 -6.01260901e+14  6.84409368e+14
 -6.47796525e+14  6.93824253e+14 -4.44187457e+14  7.14687001e+14
 -4.44734303e+14  7.13982868e+14 -5.72713148e+14  7.52503409e+14]
3.708103E-10 [ 1.21294849e+14  4.53394227e+14 -4.55614839e+14  4.95124276e+14
  5.31435914e+14 -2.43768730e+14  5.94602668e+14  6.27233591e+14
 -4.24960736e+14  6.42898363e+14 -6.00599292e+14  6.83593237e+14
 -6.46805195e+14  6.92645144e+14 -4.43031064e+14  7.13079414e+14
 -4.43210659e+14  7.11874398e+14 -5.70497065e+14  7.49864934e+14]
3.708304E-10 [ 1.21295064e+14  4.53386257e+14 -4.55590268e+14  4.95071442e+14
  5.31341651e+14 -2.43657547e+14  5.94373764e+14  6.26916870e+14
 -4.24584661e+14  6.42348267e+14 -5.99913395e+14  6.82747218e+14
 -6.45777667e+14  6.91423107e+14 -4.41832729e+14  7.11413701e+14
 -4.41632161e+14  7.09690297e+14 -5.68201859e+14  7.47132659e+14]
3.708508E-10 [ 1.21295287e+14  4.53377994e+14 -4.55564796e+14  4.95016672e+14
  5.31243936e+14 -2.43542301e+14  5.94136500e+14  6.26588599e+14
 -4.24194906e+14  6.41778194e+14 -5.99202654e+14  6.81870631e+14
 -6.44713129e+14  6.90157191e+14 -4.40591536e+14  7.09688609e+14
 -4.39997648e+14  7.07428989e+14 -5.65825913e+14  7.44304705e+14]
3.708715E-10 [ 1.21295518e+14  4.53369432e+14 -4.55538402e+14  4.94959919e+14
  5.31142688e+14 -2.43422896e+14  5.93890680e+14  6.26248513e+14
 -4.23791158e+14  6.41187690e+14 -5.98466511e+14  6.80962796e+14
 -6.43610764e+14  6.88846441e+14 -4.39306565e+14  7.07902884e+14
 -4.38305957e+14  7.05088900e+14 -5.63367615e+14  7.41379200e+14]
3.708923E-10 [ 1.21295757e+14  4.53360563e+14 -4.55511063e+14  4.94901138e+14
  5.31037825e+14 -2.43299237e+14  5.93636110e+14  6.25896340e+14
 -4.23373099e+14  6.40576298e+14 -5.97704400e+14  6.80023026e+14
 -6.42469753e+14  6.87489897e+14 -4.37976896e+14  7.06055266e+14
 -4.36555926e+14  7.02668454e+14 -5.60825354e+14  7.38354279e+14]
3.709135E-10 [ 1.21296004e+14  4.53351380e+14 -4.55482759e+14  4.94840283e+14
  5.30929265e+14 -2.43171228e+14  5.93372590e+14  6.25531811e+14
 -4.22940411e+14  6.39943555e+14 -5.96915755e+14  6.79050630e+14
 -6.41289272e+14  6.86086595e+14 -4.36601603e+14  7.04144497e+14
 -4.34746390e+14  7.00166081e+14 -5.58197528e+14  7.35228087e+14]
3.709348E-10 [ 1.21296261e+14  4.53341877e+14 -4.55453466e+14  4.94777305e+14
  5.30816924e+14 -2.43038770e+14  5.93099920e+14  6.25154649e+14
 -4.22492774e+14  6.39288997e+14 -5.96100004e+14  6.78044913e+14
 -6.40068491e+14  6.84635570e+14 -4.35179760e+14  7.02169315e+14
 -4.32876187e+14  6.97580212e+14 -5.55482540e+14  7.31998781e+14]
3.709564E-10 [ 1.21296525e+14  4.53332046e+14 -4.55423164e+14  4.94712158e+14
  5.30700717e+14 -2.42901765e+14  5.92817900e+14  6.24764580e+14
 -4.22029863e+14  6.38612155e+14 -5.95256572e+14  6.77005179e+14
 -6.38806580e+14  6.83135850e+14 -4.33710439e+14  7.00128460e+14
 -4.30944156e+14  6.94909285e+14 -5.52678799e+14  7.28664531e+14]
3.709782E-10 [ 1.21296799e+14  4.53321880e+14 -4.55391830e+14  4.94644794e+14
  5.30580560e+14 -2.42760115e+14  5.92526326e+14  6.24361325e+14
 -4.21551352e+14  6.37912559e+14 -5.94384881e+14  6.75930726e+14
 -6.37502702e+14  6.81586464e+14 -4.32192711e+14  6.98020668e+14
 -4.28949139e+14  6.92151740e+14 -5.49784726e+14  7.25223522e+14]
3.710003E-10 [ 1.21297083e+14  4.53311371e+14 -4.55359441e+14  4.94575164e+14
  5.30456366e+14 -2.42613718e+14  5.92224992e+14  6.23944603e+14
 -4.21056913e+14  6.37189734e+14 -5.93484350e+14  6.74820848e+14
 -6.36156021e+14  6.79986437e+14 -4.30625647e+14  6.95844681e+14
 -4.26889979e+14  6.89306027e+14 -5.46798752e+14  7.21673954e+14]
3.710226E-10 [ 1.21297375e+14  4.53300512e+14 -4.55325974e+14  4.94503219e+14
  5.30328050e+14 -2.42462473e+14  5.91913693e+14  6.23514131e+14
 -4.20546216e+14  6.36443202e+14 -5.92554394e+14  6.73674839e+14
 -6.34765696e+14  6.78334793e+14 -4.29008315e+14  6.93599240e+14
 -4.24765524e+14  6.86370605e+14 -5.43719319e+14  7.18014047e+14]
3.710452E-10 [ 1.21297677e+14  4.53289295e+14 -4.55291406e+14  4.94428911e+14
  5.30195523e+14 -2.42306280e+14  5.91592219e+14  6.23069625e+14
 -4.20018927e+14  6.35672484e+14 -5.91594427e+14  6.72491988e+14
 -6.33330884e+14  6.76630555e+14 -4.27339787e+14  6.91283087e+14
 -4.22574628e+14  6.83343938e+14 -5.40544884e+14  7.14242041e+14]
3.710679E-10 [ 1.21297989e+14  4.53277714e+14 -4.55255714e+14  4.94352189e+14
  5.30058698e+14 -2.42145035e+14  5.91260361e+14  6.22610797e+14
 -4.19474713e+14  6.34877097e+14 -5.90603858e+14  6.71271582e+14
 -6.31850742e+14  6.74872743e+14 -4.25619133e+14  6.88894971e+14
 -4.20316148e+14  6.80224506e+14 -5.37273917e+14  7.10356198e+14]
3.710910E-10 [ 1.21298311e+14  4.53265759e+14 -4.55218874e+14  4.94273003e+14
  5.29917484e+14 -2.41978634e+14  5.90917906e+14  6.22137358e+14
 -4.18913235e+14  6.34056556e+14 -5.89582095e+14  6.70012907e+14
 -6.30324421e+14  6.73060380e+14 -4.23845426e+14  6.86433642e+14
 -4.17988948e+14  6.77010797e+14 -5.33904907e+14  7.06354804e+14]
3.711142E-10 [ 1.21298643e+14  4.53253424e+14 -4.55180863e+14  4.94191302e+14
  5.29771794e+14 -2.41806973e+14  5.90564643e+14  6.21649017e+14
 -4.18334154e+14  6.33210373e+14 -5.88528543e+14  6.68715244e+14
 -6.28751077e+14  6.71192486e+14 -4.22017740e+14  6.83897856e+14
 -4.15591900e+14  6.73701314e+14 -5.30436358e+14  7.02236171e+14]
3.711377E-10 [ 1.21298985e+14  4.53240701e+14 -4.55141658e+14  4.94107036e+14
  5.29621536e+14 -2.41629947e+14  5.90200356e+14  6.21145482e+14
 -4.17737131e+14  6.32338058e+14 -5.87442605e+14  6.67377875e+14
 -6.27129860e+14  6.69268084e+14 -4.20135151e+14  6.81286374e+14
 -4.13123884e+14  6.70294574e+14 -5.26866797e+14  6.97998641e+14]
3.711615E-10 [ 1.21299338e+14  4.53227581e+14 -4.55101232e+14  4.94020153e+14
  5.29466619e+14 -2.41447450e+14  5.89824829e+14  6.20626458e+14
 -4.17121823e+14  6.31439119e+14 -5.86323682e+14  6.66000081e+14
 -6.25459921e+14  6.67286197e+14 -4.18196739e+14  6.78597966e+14
 -4.10583788e+14  6.66789112e+14 -5.23194770e+14  6.93640583e+14]
3.711854E-10 [ 1.21299702e+14  4.53214058e+14 -4.55059564e+14  4.93930600e+14
  5.29306951e+14 -2.41259376e+14  5.89437844e+14  6.20091649e+14
 -4.16487884e+14  6.30513061e+14 -5.85171173e+14  6.64581138e+14
 -6.23740413e+14  6.65245849e+14 -4.16201587e+14  6.75831407e+14
 -4.07970511e+14  6.63183478e+14 -5.19418846e+14  6.89160402e+14]
3.712096E-10 [ 1.21300077e+14  4.53200122e+14 -4.55016627e+14  4.93838326e+14
  5.29142439e+14 -2.41065616e+14  5.89039182e+14  6.19540755e+14
 -4.15834968e+14  6.29559388e+14 -5.83984475e+14  6.63120326e+14
 -6.21970487e+14  6.63146068e+14 -4.14148783e+14  6.72985480e+14
 -4.05282962e+14  6.59476243e+14 -5.15537618e+14  6.84556535e+14]
3.712341E-10 [ 1.21300463e+14  4.53185766e+14 -4.54972397e+14  4.93743278e+14
  5.28972990e+14 -2.40866062e+14  5.88628622e+14  6.18973477e+14
 -4.15162729e+14  6.28577602e+14 -5.82762986e+14  6.61616919e+14
 -6.20149295e+14  6.60985883e+14 -4.12037418e+14  6.70058979e+14
 -4.02520063e+14  6.55665997e+14 -5.11549707e+14  6.79827456e+14]
3.712588E-10 [ 1.21300860e+14  4.53170982e+14 -4.54926850e+14  4.93645402e+14
  5.28798511e+14 -2.40660606e+14  5.88205943e+14  6.18389514e+14
 -4.14470816e+14  6.27567204e+14 -5.81506100e+14  6.60070196e+14
 -6.18275991e+14  6.58764327e+14 -4.09866589e+14  6.67050708e+14
 -3.99680748e+14  6.51751352e+14 -5.07453761e+14  6.74971680e+14]
3.712837E-10 [ 1.21301270e+14  4.53155762e+14 -4.54879959e+14  4.93544645e+14
  5.28618906e+14 -2.40449138e+14  5.87770920e+14  6.17788562e+14
 -4.13758879e+14  6.26527691e+14 -5.80213210e+14  6.58479432e+14
 -6.16349730e+14  6.56480436e+14 -4.07635400e+14  6.63959483e+14
 -3.96763964e+14  6.47730945e+14 -5.03248457e+14  6.69987761e+14]
3.713088E-10 [ 1.21301691e+14  4.53140096e+14 -4.54831701e+14  4.93440952e+14
  5.28434079e+14 -2.40231547e+14  5.87323330e+14  6.17170317e+14
 -4.13026565e+14  6.25458561e+14 -5.78883711e+14  6.56843904e+14
 -6.14369669e+14  6.54133253e+14 -4.05342960e+14  6.60784129e+14
 -3.93768675e+14  6.43603437e+14 -4.98932505e+14  6.64874299e+14]
3.713342E-10 [ 1.21302124e+14  4.53123977e+14 -4.54782048e+14  4.93334270e+14
  5.28243936e+14 -2.40007721e+14  5.86862947e+14  6.16534471e+14
 -4.12273521e+14  6.24359310e+14 -5.77516994e+14  6.55162890e+14
 -6.12334966e+14  6.51721822e+14 -4.02988387e+14  6.57523487e+14
 -3.90693860e+14  6.39367515e+14 -4.94504647e+14  6.59629937e+14]
3.713599E-10 [ 1.21302569e+14  4.53107397e+14 -4.54730976e+14  4.93224543e+14
  5.28048378e+14 -2.39777550e+14  5.86389542e+14  6.15880718e+14
 -4.11499392e+14  6.23229433e+14 -5.76112451e+14  6.53435666e+14
 -6.10244785e+14  6.49245196e+14 -4.00570805e+14  6.54176412e+14
 -3.87538515e+14  6.35021896e+14 -4.89963661e+14  6.54253368e+14]
3.713857E-10 [ 1.21303027e+14  4.53090347e+14 -4.54678458e+14  4.93111716e+14
  5.27847308e+14 -2.39540920e+14  5.85902888e+14  6.15208749e+14
 -4.10703823e+14  6.22068424e+14 -5.74669476e+14  6.51661513e+14
 -6.08098291e+14  6.46702432e+14 -3.98089347e+14  6.50741774e+14
 -3.84301653e+14  6.30565325e+14 -4.85308361e+14  6.48743337e+14]
3.714118E-10 [ 1.21303498e+14  4.53072818e+14 -4.54624469e+14  4.92995733e+14
  5.27640629e+14 -2.39297718e+14  5.85402754e+14  6.14518252e+14
 -4.09886456e+14  6.20875776e+14 -5.73187459e+14  6.49839711e+14
 -6.05894652e+14  6.44092594e+14 -3.95543157e+14  6.47218458e+14
 -3.80982309e+14  6.25996581e+14 -4.80537602e+14  6.43098639e+14]
3.714381E-10 [ 1.21303982e+14  4.53054802e+14 -4.54568982e+14  4.92876539e+14
  5.27428241e+14 -2.39047831e+14  5.84888911e+14  6.13808917e+14
 -4.09046935e+14  6.19650981e+14 -5.71665794e+14  6.47969542e+14
 -6.03633043e+14  6.41414756e+14 -3.92931387e+14  6.43605370e+14
 -3.77579535e+14  6.21314474e+14 -4.75650279e+14  6.37318129e+14]
3.714647E-10 [ 1.21304479e+14  4.53036290e+14 -4.54511970e+14  4.92754076e+14
  5.27210045e+14 -2.38791143e+14  5.84361125e+14  6.13080430e+14
 -4.08184899e+14  6.18393532e+14 -5.70103874e+14  6.46050292e+14
 -6.01312641e+14  6.38667996e+14 -3.90253201e+14  6.39901429e+14
 -3.74092408e+14  6.16517851e+14 -4.70645328e+14  6.31400716e+14]
3.714915E-10 [ 1.21304989e+14  4.53017273e+14 -4.54453407e+14  4.92628289e+14
  5.26985942e+14 -2.38527540e+14  5.83819165e+14  6.12332478e+14
 -4.07299989e+14  6.17102921e+14 -5.68501092e+14  6.44081248e+14
 -5.98932630e+14  6.35851405e+14 -3.87507773e+14  6.36105580e+14
 -3.70520025e+14  6.11605595e+14 -4.65521734e+14  6.25345372e+14]
3.715185E-10 [ 1.21305513e+14  4.52997743e+14 -4.54393265e+14  4.92499119e+14
  5.26755829e+14 -2.38256906e+14  5.83262796e+14  6.11564746e+14
 -4.06391847e+14  6.15778638e+14 -5.66856843e+14  6.42061699e+14
 -5.96492199e+14  6.32964079e+14 -3.84694290e+14  6.32216783e+14
 -3.66861507e+14  6.06576627e+14 -4.60278525e+14  6.19151133e+14]
3.715458E-10 [ 1.21306051e+14  4.52977690e+14 -4.54331519e+14  4.92366509e+14
  5.26519607e+14 -2.37979125e+14  5.82691782e+14  6.10776918e+14
 -4.05460110e+14  6.14420176e+14 -5.65170524e+14  6.39990940e+14
 -5.93990542e+14  6.30005128e+14 -3.81811951e+14  6.28234025e+14
 -3.63116002e+14  6.01429909e+14 -4.54914779e+14  6.12817100e+14]
3.715733E-10 [ 1.21306603e+14  4.52957106e+14 -4.54268139e+14  4.92230401e+14
  5.26277172e+14 -2.37694079e+14  5.82105888e+14  6.09968677e+14
 -4.04504418e+14  6.13027026e+14 -5.63441532e+14  6.37868267e+14
 -5.91426862e+14  6.26973670e+14 -3.78859971e+14  6.24156311e+14
 -3.59282683e+14  5.96164445e+14 -4.49429628e+14  6.06342441e+14]
3.716010E-10 [ 1.21307170e+14  4.52935982e+14 -4.54203100e+14  4.92090737e+14
  5.26028423e+14 -2.37401651e+14  5.81504877e+14  6.09139705e+14
 -4.03524409e+14  6.11598681e+14 -5.61669267e+14  6.35692981e+14
 -5.88800367e+14  6.23868837e+14 -3.75837577e+14  6.19982675e+14
 -3.55360751e+14  5.90779284e+14 -4.43822252e+14  5.99726398e+14]
3.716290E-10 [ 1.21307751e+14  4.52914308e+14 -4.54136373e+14  4.91947457e+14
  5.25773257e+14 -2.37101723e+14  5.80888510e+14  6.08289684e+14
 -4.02519722e+14  6.10134633e+14 -5.59853131e+14  6.33464389e+14
 -5.86110275e+14  6.20689771e+14 -3.72744012e+14  6.15712173e+14
 -3.51349435e+14  5.85273521e+14 -4.38091890e+14  5.92968285e+14]
3.716572E-10 [ 1.21308347e+14  4.52892076e+14 -4.54067930e+14  4.91800504e+14
  5.25511570e+14 -2.36794177e+14  5.80256550e+14  6.07418294e+14
 -4.01489994e+14  6.08634376e+14 -5.57992529e+14  6.31181800e+14
 -5.83355810e+14  6.17435628e+14 -3.69578534e+14  6.11343890e+14
 -3.47247994e+14  5.79646296e+14 -4.32237838e+14  5.86067494e+14]
3.716856E-10 [ 1.21308958e+14  4.52869276e+14 -4.53997744e+14  4.91649816e+14
  5.25243258e+14 -2.36478892e+14  5.79608756e+14  6.06525217e+14
 -4.00434864e+14  6.07097404e+14 -5.56086866e+14  6.28844530e+14
 -5.80536207e+14  6.14105578e+14 -3.66340421e+14  6.06876937e+14
 -3.43055719e+14  5.73896802e+14 -4.26259450e+14  5.79023495e+14]
3.717143E-10 [ 1.21309584e+14  4.52845900e+14 -4.53925786e+14  4.91495335e+14
  5.24968215e+14 -2.36155751e+14  5.78944889e+14  6.05610131e+14
 -3.99353970e+14  6.05523214e+14 -5.54135552e+14  6.26451899e+14
 -5.77650709e+14  6.10698804e+14 -3.63028965e+14  6.02310457e+14
 -3.38771934e+14  5.68024283e+14 -4.20156142e+14  5.71835839e+14]
3.717432E-10 [ 1.21310226e+14  4.52821937e+14 -4.53852027e+14  4.91337001e+14
  5.24686338e+14 -2.35824632e+14  5.78264707e+14  6.04672715e+14
 -3.98246950e+14  6.03911301e+14 -5.52138002e+14  6.24003235e+14
 -5.74698568e+14  6.07214506e+14 -3.59643478e+14  5.97643620e+14
 -3.34395995e+14  5.62028035e+14 -4.13927395e+14  5.64504165e+14]
3.717723E-10 [ 1.21310884e+14  4.52797378e+14 -4.53776440e+14  4.91174752e+14
  5.24397519e+14 -2.35485416e+14  5.77567968e+14  6.03712649e+14
 -3.97113444e+14  6.02261165e+14 -5.50093630e+14  6.21497872e+14
 -5.71679050e+14  6.03651898e+14 -3.56183291e+14  5.92875631e+14
 -3.29927296e+14  5.55907412e+14 -4.07572755e+14  5.57028196e+14]
3.718017E-10 [ 1.21311558e+14  4.52772214e+14 -4.53698995e+14  4.91008528e+14
  5.24101653e+14 -2.35137980e+14  5.76854431e+14  6.02729611e+14
 -3.95953089e+14  6.00572305e+14 -5.48001858e+14  6.18935149e+14
 -5.68591430e+14  6.00010213e+14 -3.52647757e+14  5.88005725e+14
 -3.25365266e+14  5.49661823e+14 -4.01091835e+14  5.49407747e+14]
3.718313E-10 [ 1.21312248e+14  4.52746435e+14 -4.53619663e+14  4.90838268e+14
  5.23798633e+14 -2.34782204e+14  5.76123852e+14  6.01723279e+14
 -3.94765525e+14  5.98844224e+14 -5.45862110e+14  6.16314415e+14
 -5.65434993e+14  5.96288700e+14 -3.49036246e+14  5.83033174e+14
 -3.20709370e+14  5.43290738e+14 -3.94484320e+14  5.41642724e+14]
3.718611E-10 [ 1.21312955e+14  4.52720032e+14 -4.53538416e+14  4.90663910e+14
  5.23488351e+14 -2.34417966e+14  5.75375989e+14  6.00693331e+14
 -3.93550393e+14  5.97076427e+14 -5.43673815e+14  6.13635024e+14
 -5.62209039e+14  5.92486627e+14 -3.45348154e+14  5.77957284e+14
 -3.15959115e+14  5.36793687e+14 -3.87749968e+14  5.33733131e+14]
3.718911E-10 [ 1.21313678e+14  4.52692996e+14 -4.53455224e+14  4.90485393e+14
  5.23170700e+14 -2.34045144e+14  5.74610597e+14  5.99639446e+14
 -3.92307334e+14  5.95268419e+14 -5.41436406e+14  6.10896340e+14
 -5.58912881e+14  5.88603280e+14 -3.41582897e+14  5.72777399e+14
 -3.11114048e+14  5.30170267e+14 -3.80888610e+14  5.25679069e+14]
3.719214E-10 [ 1.21314419e+14  4.52665315e+14 -4.53370058e+14  4.90302653e+14
  5.22845572e+14 -2.33663614e+14  5.73827431e+14  5.98561301e+14
 -3.91035989e+14  5.93419710e+14 -5.39149323e+14  6.08097735e+14
 -5.55545844e+14  5.84637967e+14 -3.37739916e+14  5.67492901e+14
 -3.06173758e+14  5.23420136e+14 -3.73900155e+14  5.17480739e+14]
3.719519E-10 [ 1.21315177e+14  4.52636982e+14 -4.53282887e+14  4.90115629e+14
  5.22512857e+14 -2.33273255e+14  5.73026248e+14  5.97458574e+14
 -3.89736002e+14  5.91529812e+14 -5.36812008e+14  6.05238590e+14
 -5.52107268e+14  5.80590015e+14 -3.33818676e+14  5.62103211e+14
 -3.01137876e+14  5.16543022e+14 -3.66784590e+14  5.09138446e+14]
3.719827E-10 [ 1.21315952e+14  4.52607985e+14 -4.53193683e+14  4.89924258e+14
  5.22172446e+14 -2.32873942e+14  5.72206802e+14  5.96330944e+14
 -3.88407016e+14  5.89598241e+14 -5.34423913e+14  6.02318296e+14
 -5.48596507e+14  5.76458774e+14 -3.29818668e+14  5.56607791e+14
 -2.96006079e+14  5.09538722e+14 -3.59541985e+14  5.00652604e+14]
3.720137E-10 [ 1.21316745e+14  4.52578315e+14 -4.53102415e+14  4.89728477e+14
  5.21824231e+14 -2.32465552e+14  5.71368849e+14  5.95178089e+14
 -3.87048677e+14  5.87624514e+14 -5.31984493e+14  5.99336253e+14
 -5.45012933e+14  5.72243615e+14 -3.25739409e+14  5.51006148e+14
 -2.90778089e+14  5.02407105e+14 -3.52172493e+14  4.92023731e+14]
3.720449E-10 [ 1.21317557e+14  4.52547963e+14 -4.53009053e+14  4.89528222e+14
  5.21468100e+14 -2.32047962e+14  5.70512141e+14  5.93999688e+14
 -3.85660631e+14  5.85608154e+14 -5.29493210e+14  5.96291872e+14
 -5.41355930e+14  5.67943934e+14 -3.21580443e+14  5.45297829e+14
 -2.85453677e+14  4.95148112e+14 -3.44676352e+14  4.83252462e+14]
3.720763E-10 [ 1.21318386e+14  4.52516917e+14 -4.52913567e+14  4.89323430e+14
  5.21103943e+14 -2.31621046e+14  5.69636434e+14  5.92795421e+14
 -3.84242528e+14  5.83548685e+14 -5.26949532e+14  5.93184576e+14
 -5.37624904e+14  5.63559149e+14 -3.17341343e+14  5.39482428e+14
 -2.80032662e+14  4.87761761e+14 -3.37053887e+14  4.74339543e+14]
3.721080E-10 [ 1.21319234e+14  4.52485169e+14 -4.52815927e+14  4.89114036e+14
  5.20731650e+14 -2.31184682e+14  5.68741482e+14  5.91564967e+14
 -3.82794016e+14  5.81445637e+14 -5.24352937e+14  5.90013798e+14
 -5.33819273e+14  5.59088707e+14 -3.13021710e+14  5.33559587e+14
 -2.74514912e+14  4.80248146e+14 -3.29305515e+14  4.65285837e+14]
3.721399E-10 [ 1.21320102e+14  4.52452707e+14 -4.52716102e+14  4.88899977e+14
  5.20351109e+14 -2.30738743e+14  5.67827039e+14  5.90308008e+14
 -3.81314747e+14  5.79298545e+14 -5.21702907e+14  5.86778982e+14
 -5.29938477e+14  5.54532077e+14 -3.08621176e+14  5.27528994e+14
 -2.68900349e+14  4.72607444e+14 -3.21431745e+14  4.56092327e+14]
3.721720E-10 [ 1.21320988e+14  4.52419523e+14 -4.52614060e+14  4.88681187e+14
  5.19962209e+14 -2.30283105e+14  5.66892859e+14  5.89024224e+14
 -3.79804376e+14  5.77106946e+14 -5.18998934e+14  5.83479588e+14
 -5.25981973e+14  5.49888757e+14 -3.04139404e+14  5.21390387e+14
 -2.63188946e+14  4.64839908e+14 -3.13433179e+14  4.46760118e+14]
3.722043E-10 [ 1.21321893e+14  4.52385604e+14 -4.52509772e+14  4.88457602e+14
  5.19564837e+14 -2.29817643e+14  5.65938697e+14  5.87713297e+14
 -3.78262559e+14  5.74870382e+14 -5.16240516e+14  5.80115086e+14
